---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: large-sample2.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2708513
'total number of distinct words'= 45744
'popular_threshold_word': 2288
'common_threshold_l_word': 21728
'common_threshold_u_word': 24016
'rare_threshold_word': 43456
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|1529|          bell|      165|
|1530|         ocean|      164|
|1531|    especially|      164|
|1532|         blame|      164|
|1533|          flat|      164|
|1534|        hungry|      164|
|1535|       venture|      164|
|1536|    california|      164|
|1537|       ordered|      164|
|1538|   picturesque|      163|
|1539|        partly|      163|
|1540|         birds|      163|
|1541|       delight|      163|
|1542|     brilliant|      163|
|1543|      continue|      163|
|1544|        priest|      163|
|1545|        jumped|      163|
|1546|       wounded|      162|
|1547|        garden|      162|
|1548|         space|      162|
|1549|        trifle|      162|
|1550|           git|      162|
|1551|         raise|      162|
|1552|        prison|      162|
|1553|       natives|      161|
|1554|    enthusiasm|      161|
|1555|        awhile|      161|
|1556|       shouted|      161|
|1557|       putting|      161|
|1558|        lifted|      161|
|1559|      watching|      161|
|1560|            er|      161|
|1561|         press|      161|
|1562|       railway|      161|
|1563|         track|      161|
|1564|       majesty|      161|
|1565|          tail|      160|
|1566|     authority|      160|
|1567|       address|      160|
|1568|       knights|      160|
|1569|         humor|      160|
|1570|    compliment|      159|
|1571|      dreadful|      159|
|1572|       emperor|      159|
|1573|      vanished|      159|
|1574|         build|      159|
|1575|      ordinary|      159|
|1576|      suffered|      159|
|1577|        candle|      159|
|1578|      material|      158|
|1579|       regular|      158|
|1580|           lit|      158|
|1581|        leaves|      158|
|1582|          rope|      158|
|1583|           led|      158|
|1584|         clerk|      158|
|1585|        lights|      158|
|1586|     steamboat|      158|
|1587|     instantly|      158|
|1588|        hendon|      158|
|1589|       mystery|      157|
|1590|       settled|      157|
|1591|      examined|      157|
|1592|        thanks|      157|
|1593|      practice|      157|
|1594|     reverence|      157|
|1595|         kinds|      157|
|1596|        relief|      157|
|1597|       greatly|      157|
|1598|           beg|      157|
|1599|        fought|      157|
|1600|        mainly|      157|
|1601|        summit|      156|
|1602|       refused|      156|
|1603|          beat|      156|
|1604|         cloud|      156|
|1605|         fancy|      156|
|1606|       visited|      156|
|1607|          coat|      156|
|1608|          baby|      156|
|1609|        remote|      155|
|1610|        driver|      155|
|1611|     multitude|      155|
|1612|        morrow|      155|
|1613|       anxious|      155|
|1614|          jump|      155|
|1615|         shake|      155|
|1616|        reward|      155|
|1617|        golden|      155|
|1618|         flung|      155|
|1619|          song|      155|
|1620|        bitter|      155|
|1621|        modern|      154|
|1622|    enterprise|      154|
|1623|      quarters|      154|
|1624|        corpse|      154|
|1625|          nice|      154|
|1626|        famous|      154|
|1627|         stuff|      154|
|1628|          bent|      154|
|1629|      produced|      153|
|1630|    individual|      153|
|1631|         drove|      153|
|1632|         rocks|      153|
|1633|          pray|      153|
|1634|      pathetic|      153|
|1635|       holding|      153|
|1636|          earl|      153|
|1637|        temple|      153|
|1638|       windows|      153|
|1639|      occupied|      153|
|1640|          weak|      153|
|1641|     curiosity|      152|
|1642|     suggested|      152|
|1643|        arrive|      152|
|1644|       hanging|      152|
|1645|      thirteen|      152|
|1646|        angelo|      152|
|1647|          calm|      152|
|1648|       conduct|      152|
|1649|         waste|      152|
|1650|    remembered|      152|
|1651|         sandy|      152|
|1652|         negro|      151|
|1653|          pile|      151|
|1654|        marked|      151|
|1655|        sprang|      151|
|1656|         wages|      151|
|1657|       disease|      151|
|1658|          tall|      151|
|1659|      listened|      151|
|1660|          suit|      150|
|1661|       turning|      150|
|1662|        coffee|      150|
|1663|        glance|      150|
|1664|       parents|      150|
|1665|     thousands|      150|
|1666|  consequently|      150|
|1667|      powerful|      150|
|1668|        helped|      150|
|1669|           rev|      150|
|1670|        harris|      150|
|1671|      proposed|      149|
|1672|        smooth|      149|
|1673|          mate|      149|
|1674|      virginia|      149|
|1675|        yellow|      149|
|1676|         weary|      149|
|1677|          huge|      149|
|1678|         slept|      149|
|1679|   established|      149|
|1680|       passage|      149|
|1681|         pages|      149|
|1682|         cheap|      149|
|1683|         favor|      149|
|1684|      pilgrims|      148|
|1685|          sing|      148|
|1686|     gradually|      148|
|1687|        handed|      148|
|1688|          draw|      148|
|1689|        mining|      148|
|1690|         orion|      148|
|1691|      incident|      148|
|1692|          rome|      148|
|1693|           fun|      148|
|1694|         today|      148|
|1695|     gutenberg|      147|
|1696|           dan|      147|
|1697|    celebrated|      147|
|1698|    difficulty|      147|
|1699|       removed|      147|
|1700|           sum|      147|
|1701|        crying|      147|
|1702|          moon|      147|
|1703|          sees|      147|
|1704|      actually|      147|
|1705|         dying|      147|
|1706|         forms|      147|
|1707|        lawyer|      147|
|1708|       sixteen|      146|
|1709|          nose|      146|
|1710|          jean|      146|
|1711|     education|      146|
|1712|      traveled|      146|
|1713|  accomplished|      146|
|1714|     dangerous|      146|
|1715|          cool|      146|
|1716|     gratitude|      145|
|1717|          rare|      145|
|1718|      daylight|      145|
|1719|       citizen|      145|
|1720|     secretary|      145|
|1721|       courage|      145|
|1722|      carriage|      145|
|1723|     explained|      145|
|1724|         swear|      145|
|1725|        poetry|      144|
|1726|       attempt|      144|
|1727|       measure|      144|
|1728|       earnest|      144|
|1729|   approaching|      144|
|1730|      elephant|      144|
|1731|          hell|      144|
|1732|      hundreds|      144|
|1733|         reply|      144|
|1734|        stairs|      144|
|1735|           log|      144|
|1736|        knight|      144|
|1737|         group|      143|
|1738|         folks|      143|
|1739|         mixed|      143|
|1740|    acquainted|      143|
|1741|       visible|      143|
|1742|        finger|      143|
|1743|         turns|      143|
|1744|      atlantic|      143|
|1745|     principal|      143|
|1746|          dirt|      143|
|1747|      delicate|      143|
|1748|      argument|      143|
|1749|        worthy|      143|
|1750|         major|      142|
|1751|       college|      142|
|1752|     intervals|      142|
|1753|         naked|      142|
|1754|    possession|      142|
|1755|        throne|      142|
|1756|          lack|      142|
|1757|          hasn|      142|
|1758|        mental|      142|
|1759|      railroad|      142|
|1760|       express|      142|
|1761|        animal|      142|
|1762|       foolish|      142|
|1763|        points|      141|
|1764|        finish|      141|
|1765|       burning|      141|
|1766|         sorts|      141|
|1767|   imagination|      141|
|1768|          ends|      141|
|1769|         tramp|      141|
|1770|       finding|      141|
|1771|       charged|      141|
|1772|         drawn|      141|
|1773|        period|      140|
|1774|        joined|      140|
|1775|      troubles|      140|
|1776|         union|      140|
|1777|           bow|      140|
|1778|       failure|      140|
|1779|    remarkable|      140|
|1780|    approached|      140|
|1781|        afford|      139|
|1782|      properly|      139|
|1783|       blessed|      139|
|1784|        hunted|      139|
|1785|         sugar|      139|
|1786|         tells|      139|
|1787|         april|      139|
|1788|          mail|      139|
|1789|          fail|      139|
|1790| distinguished|      139|
|1791|       enjoyed|      139|
|1792|          unto|      139|
|1793|        thrown|      139|
|1794|    astonished|      139|
|1795|      contract|      138|
|1796|     excursion|      138|
|1797|    university|      138|
|1798|       glimpse|      138|
|1799|      steadily|      138|
|1800|          ride|      138|
|1801|         kings|      138|
|1802|        proved|      138|
|1803|     listening|      138|
|1804|          hain|      138|
|1805|        edward|      138|
|1806|           wit|      138|
|1807|  disappointed|      138|
|1808|        sorrow|      138|
|1809|      sympathy|      138|
|1810|      generous|      138|
|1811|       crowded|      138|
|1812|       walking|      138|
|1813|     testimony|      138|
|1814|          ring|      138|
|1815|     dilworthy|      138|
|1816|        elmira|      138|
|1817|       miracle|      137|
|1818|       crossed|      137|
|1819|     scattered|      137|
|1820|         lofty|      137|
|1821|          skin|      137|
|1822|        career|      137|
|1823|       hunting|      137|
|1824|       wrought|      137|
|1825|       surface|      137|
|1826|         banks|      137|
|1827|     miserable|      137|
|1828|        voyage|      136|
|1829|      somewhat|      136|
|1830|          term|      136|
|1831|         boats|      136|
|1832|       correct|      136|
|1833|         grass|      136|
|1834|         proof|      136|
|1835|          tied|      136|
|1836|           job|      136|
|1837|        rising|      136|
|1838|      departed|      136|
|1839|       smoking|      136|
|1840|          base|      136|
|1841|        wisdom|      136|
|1842|       poverty|      136|
|1843|          wash|      136|
|1844|       impulse|      136|
|1845|           sam|      136|
|1846|   performance|      135|
|1847|     paragraph|      135|
|1848|          rags|      135|
|1849|   destruction|      135|
|1850|          gate|      135|
|1851|          pair|      135|
|1852|         angel|      135|
|1853|        bodies|      135|
|1854|         aware|      135|
|1855|      magazine|      135|
|1856|     professor|      135|
|1857|          tone|      134|
|1858|         tower|      134|
|1859|       genuine|      134|
|1860|          mars|      134|
|1861|          yard|      134|
|1862|          shop|      134|
|1863|      minister|      134|
|1864|         guest|      134|
|1865|         smith|      134|
|1866|        pulled|      134|
|1867|         jones|      134|
|1868|       printed|      134|
|1869|       special|      134|
|1870|          cure|      133|
|1871|          cave|      133|
|1872|          hide|      133|
|1873|        nevada|      133|
|1874|          fate|      133|
|1875|         wheel|      133|
|1876|    absolutely|      133|
|1877|         hoped|      133|
|1878|       deliver|      133|
|1879|          coal|      133|
|1880|           hid|      133|
|1881|      european|      132|
|1882|       unknown|      132|
|1883|  civilization|      132|
|1884|       created|      132|
|1885|          pale|      132|
|1886|          evil|      132|
|1887|          fame|      132|
|1888|         hence|      132|
|1889|        eighty|      132|
|1890|       feature|      131|
|1891|      cheerful|      131|
|1892|       glanced|      131|
|1893|       fingers|      131|
|1894|           gun|      131|
|1895|        aboard|      131|
|1896|         shirt|      131|
|1897|        august|      131|
|1898|        fallen|      131|
|1899|        christ|      131|
|1900|       steamer|      131|
|1901|      feelings|      131|
|1902|       escaped|      131|
|1903|      fourteen|      131|
|1904|       require|      131|
|1905|          fill|      130|
|1906|        artist|      130|
|1907|      distress|      130|
|1908|           ass|      130|
|1909|        sailed|      130|
|1910|          wake|      130|
|1911|       painted|      130|
|1912|      attitude|      130|
|1913|        regard|      130|
|1914|        choice|      130|
|1915|         rough|      130|
|1916|   countenance|      130|
|1917|      promptly|      130|
|1918|       invited|      130|
|1919|       bearing|      130|
|1920|       darling|      130|
|1921|     americans|      129|
|1922|     community|      129|
|1923|      families|      129|
|1924|         steal|      129|
|1925|         steam|      129|
|1926|         spell|      129|
|1927|       replied|      129|
|1928|         faint|      129|
|1929|  circumstance|      129|
|1930|          rear|      129|
|1931|       elfonzo|      129|
|1932|       charity|      128|
|1933|          rush|      128|
|1934|       passion|      128|
|1935|           ben|      128|
|1936|         alike|      128|
|1937|    suggestion|      128|
|1938|         spare|      128|
|1939|     sincerely|      128|
|1940|          path|      128|
|1941|         worst|      128|
|1942|       quality|      128|
|1943|       slipped|      128|
|1944|      peculiar|      128|
|1945|    newspapers|      128|
|1946|       utterly|      128|
|1947|         cruel|      128|
|1948|          vain|      128|
|1949|   indifferent|      128|
|1950|        burned|      128|
|1951|  satisfactory|      127|
|1952|      wherever|      127|
|1953|          aged|      127|
|1954|       remarks|      127|
|1955|         boots|      127|
|1956|         event|      127|
|1957|          idle|      127|
|1958|        misery|      127|
|1959|          guns|      127|
|1960|       observe|      127|
|1961|        pieces|      127|
|1962|      educated|      127|
|1963|         parts|      127|
|1964|         flesh|      127|
|1965|      resolved|      127|
|1966|     whispered|      127|
|1967|         fence|      126|
|1968|     exclaimed|      126|
|1969|         brush|      126|
|1970|       scenery|      126|
|1971|         taste|      126|
|1972|        steady|      126|
|1973|          dumb|      126|
|1974|       fellows|      126|
|1975|       setting|      126|
|1976|         mines|      126|
|1977|      gracious|      126|
|1978|        arthur|      125|
|1979|        aspect|      125|
|1980|         store|      125|
|1981|        picked|      125|
|1982|     proceeded|      125|
|1983|       retired|      125|
|1984|       january|      125|
|1985|  occasionally|      125|
|1986|        stayed|      125|
|1987|      wondered|      125|
|1988|        choose|      125|
|1989|     elsewhere|      125|
|1990|         false|      125|
|1991|         spend|      125|
|1992|      intended|      125|
|1993|     privately|      125|
|1994|         frame|      124|
|1995|     invention|      124|
|1996|         climb|      124|
|1997|           bye|      124|
|1998|        loving|      124|
|1999|       quickly|      124|
|2000|         shout|      124|
|2001|          hire|      124|
|2002|       charles|      124|
|2003|      provided|      124|
|2004|         final|      124|
|2005|          corn|      124|
|2006|         doors|      124|
|2007|        seized|      124|
|2008|       reasons|      124|
|2009|        insane|      124|
|2010|     spiritual|      124|
|2011|       expense|      123|
|2012|      movement|      123|
|2013|        notion|      123|
|2014|      favorite|      123|
|2015|       chances|      123|
|2016|       hearing|      123|
|2017|          cash|      123|
|2018|     shoulders|      123|
|2019|       verdict|      123|
|2020|      brothers|      123|
|2021|           odd|      123|
|2022|     discovery|      123|
|2023|      carrying|      123|
|2024|     succeeded|      123|
|2025|         marks|      123|
|2026|           lad|      123|
|2027|      breaking|      123|
|2028|           sie|      123|
|2029|      prepared|      122|
|2030|        joseph|      122|
|2031|      accepted|      122|
|2032|    understood|      122|
|2033|    determined|      122|
|2034|        lately|      122|
|2035|           cow|      122|
|2036|           row|      122|
|2037|       confess|      122|
|2038|        profit|      122|
|2039|          jane|      122|
|2040|      calendar|      122|
|2041|         charm|      122|
|2042|        volume|      122|
|2043|          sack|      122|
|2044|     persuaded|      122|
|2045|      wandered|      122|
|2046|        bishop|      122|
|2047|        laying|      122|
|2048|       earlier|      122|
|2049|          bout|      122|
|2050|         minds|      121|
|2051|       fetched|      121|
|2052|        wealth|      121|
|2053|         trunk|      121|
|2054|       results|      121|
|2055|      learning|      121|
|2056|     australia|      121|
|2057|       cauchon|      121|
|2058|       liberty|      121|
|2059|      national|      121|
|2060|     customary|      121|
|2061|          burn|      121|
|2062|        agreed|      121|
|2063|     ambulinia|      121|
|2064|        nearer|      120|
|2065|          join|      120|
|2066|         rooms|      120|
|2067|     confusion|      120|
|2068|        hidden|      120|
|2069|      regarded|      120|
|2070|     evidently|      120|
|2071|        cooper|      120|
|2072|        morals|      120|
|2073|   association|      120|
|2074|       journal|      120|
|2075|         ashes|      120|
|2076|     wandering|      120|
|2077|      clothing|      120|
|2078|        waters|      120|
|2079|          bare|      120|
|2080|    atmosphere|      120|
|2081|     doubtless|      120|
|2082|        asking|      120|
|2083|         shown|      120|
|2084|          pull|      120|
|2085|      november|      120|
|2086|      monument|      119|
|2087|    protection|      119|
|2088|        packed|      119|
|2089|      describe|      119|
|2090|       knocked|      119|
|2091|          type|      119|
|2092|           ich|      119|
|2093|       harriet|      119|
|2094|      napoleon|      119|
|2095|   illustrious|      119|
|2096|      southern|      119|
|2097|       playing|      119|
|2098|      neighbor|      119|
|2099|         cheer|      119|
|2100|      laughing|      119|
|2101|       advance|      119|
|2102|         birth|      119|
|2103|        fields|      118|
|2104|    impressive|      118|
|2105|         armed|      118|
|2106|        saddle|      118|
|2107|         stuck|      118|
|2108|    thoroughly|      118|
|2109|      entitled|      118|
|2110|   distinction|      118|
|2111|         brick|      118|
|2112|   straightway|      118|
|2113|       current|      118|
|2114|          finn|      118|
|2115|      helpless|      118|
|2116|        parlor|      118|
|2117|    tremendous|      118|
|2118|        missed|      118|
|2119|       affairs|      118|
|2120|         wound|      118|
|2121|         grief|      118|
|2122|       proceed|      117|
|2123|     passenger|      117|
|2124|       appears|      117|
|2125|        harper|      117|
|2126|        writer|      117|
|2127|         plans|      117|
|2128|       paladin|      117|
|2129|      majestic|      116|
|2130|         ships|      116|
|2131|         keeps|      116|
|2132|      revealed|      116|
|2133|      greatest|      116|
|2134|       calling|      116|
|2135|        landed|      116|
|2136|       kingdom|      116|
|2137|   exceedingly|      116|
|2138|        smiled|      116|
|2139|         teach|      116|
|2140|     stillness|      116|
|2141|       pacific|      116|
|2142|      december|      116|
|2143|      reckoned|      116|
|2144|      charming|      115|
|2145|        search|      115|
|2146|        phrase|      115|
|2147|       italian|      115|
|2148|       lantern|      115|
|2149|         globe|      115|
|2150|         steep|      115|
|2151|         lands|      115|
|2152|       victory|      115|
|2153|      observed|      115|
|2154|          thin|      115|
|2155|          heat|      115|
|2156|       highest|      115|
|2157|      graceful|      115|
|2158|          ease|      115|
|2159|        inches|      115|
|2160|         eager|      115|
|2161|       landing|      114|
|2162|        dismal|      114|
|2163|        vision|      114|
|2164|       engaged|      114|
|2165|    introduced|      114|
|2166|         owner|      114|
|2167|         fever|      114|
|2168|          hate|      114|
|2169|         fatal|      114|
|2170|      paradise|      114|
|2171|        cities|      114|
|2172|          lift|      114|
|2173|         heels|      114|
|2174|       moments|      114|
|2175|   disposition|      114|
|2176|   conspicuous|      114|
|2177|        powers|      114|
|2178|        angels|      114|
|2179|        savage|      113|
|2180|        belong|      113|
|2181|         finds|      113|
|2182|          fond|      113|
|2183|        colors|      113|
|2184|         speed|      113|
|2185|        excuse|      113|
|2186|          gift|      113|
|2187|            yo|      113|
|2188|        ruined|      113|
|2189|       plainly|      113|
|2190|      likewise|      113|
|2191|    importance|      113|
|2192|      belonged|      113|
|2193|     connected|      113|
|2194|         stole|      113|
|2195|   unconscious|      112|
|2196|       capable|      112|
|2197|       singing|      112|
|2198|         vague|      112|
|2199|        genius|      112|
|2200|       drifted|      112|
|2201|      training|      112|
|2202|        attend|      112|
|2203|          deed|      112|
|2204|       falling|      112|
|2205|     commanded|      112|
|2206|         becky|      112|
|2207|         diary|      112|
|2208|        russia|      112|
|2209|        kindly|      112|
|2210|        guilty|      112|
|2211|        weight|      112|
|2212|        hunger|      112|
|2213|       manners|      112|
|2214|         spite|      112|
|2215|      florence|      111|
|2216|         seats|      111|
|2217|         delay|      111|
|2218|          alas|      111|
|2219|          joke|      111|
|2220|       dragged|      111|
|2221|       priests|      111|
|2222|         mount|      111|
|2223|    providence|      111|
|2224|       drowned|      111|
|2225|           sex|      111|
|2226|        police|      111|
|2227|         cover|      111|
|2228|      opposite|      111|
|2229|     concerned|      111|
|2230|        branch|      111|
|2231|          inch|      111|
|2232|           oil|      111|
|2233|     wondering|      111|
|2234|    collection|      110|
|2235|         roman|      110|
|2236|       suggest|      110|
|2237|       efforts|      110|
|2238|      goodness|      110|
|2239|disappointment|      110|
|2240|        modest|      110|
|2241|         silas|      110|
|2242|       romance|      110|
|2243|           gay|      110|
|2244|        rights|      110|
|2245|       climbed|      110|
|2246|          cook|      110|
|2247|          bull|      110|
|2248|        samuel|      109|
|2249|        reform|      109|
|2250|           cup|      109|
|2251|     countries|      109|
|2252|          wine|      109|
|2253|       pointed|      109|
|2254|        stones|      109|
|2255|        headed|      109|
|2256|           tis|      109|
|2257|           sid|      109|
|2258|          ball|      109|
|2259|            et|      109|
|2260|     conductor|      109|
|2261|        poured|      109|
|2262|        deeply|      109|
|2263|     copyright|      108|
|2264|        center|      108|
|2265|       showing|      108|
|2266|     carefully|      108|
|2267|      instinct|      108|
|2268|        behold|      108|
|2269|        coarse|      108|
|2270|          hero|      108|
|2271|        scared|      108|
|2272|       stirred|      108|
|2273|          lots|      108|
|2274|     seventeen|      108|
|2275|           rag|      108|
|2276|  nevertheless|      108|
|2277|          maid|      108|
|2278|        smiley|      108|
|2279|       variety|      108|
|2280|           tin|      108|
|2281|          firm|      108|
|2282|          flew|      108|
|2283|       absence|      108|
|2284|      students|      108|
|2285|         canoe|      108|
|2286|     telegraph|      108|
|2287|   interrupted|      108|
|2288|          paul|      107|
+----+--------------+---------+

Common Words
+-----+------------------+---------+
| Rank|              Word|Frequency|
+-----+------------------+---------+
|21728|           maimuna|        4|
|21729|           skinner|        4|
|21730|congregationalists|        4|
|21731|             trend|        4|
|21732|          coquette|        4|
|21733|        eradicated|        4|
|21734|       resentments|        4|
|21735|             sully|        4|
|21736|            edmond|        4|
|21737|            paynim|        4|
|21738|          burleigh|        4|
|21739|            negros|        4|
|21740|            doting|        4|
|21741|        unmodified|        4|
|21742|            dollah|        4|
|21743|     treacherously|        4|
|21744|           ciphers|        4|
|21745|        pocahontas|        4|
|21746|         puttering|        4|
|21747|    irreconcilable|        4|
|21748|        nomination|        4|
|21749|        ceremonial|        4|
|21750|         immersion|        4|
|21751|         marsupial|        4|
|21752|       wholesomely|        4|
|21753|            harmed|        4|
|21754|       neufchateau|        4|
|21755|          nutshell|        4|
|21756|       brutalities|        4|
|21757|            seguin|        4|
|21758|           archers|        4|
|21759|              nave|        4|
|21760|             annul|        4|
|21761|          entirety|        4|
|21762|         reviewing|        4|
|21763|       displeasure|        4|
|21764|            levies|        4|
|21765|         volleying|        4|
|21766|      ecclesiastic|        4|
|21767|        summarized|        4|
|21768|        recompense|        4|
|21769|         cardinals|        4|
|21770|             basel|        4|
|21771|             erard|        4|
|21772|           ladvenu|        4|
|21773|       hypocrisies|        4|
|21774|      prostitution|        4|
|21775|         midwinter|        4|
|21776|           fijians|        4|
|21777|              dude|        4|
|21778|            nautch|        4|
|21779|            peepul|        4|
|21780|         chameleon|        4|
|21781|            norman|        4|
|21782|       southampton|        4|
|21783|            exiles|        4|
|21784|            mammal|        4|
|21785|          validity|        4|
|21786|            trowel|        4|
|21787|           hinders|        4|
|21788|          disagree|        4|
|21789|           paucity|        4|
|21790|         inclusive|        4|
|21791|         traverses|        4|
|21792|           mathieu|        4|
|21793|        skillfully|        4|
|21794|        carbuncles|        4|
|21795|             spicy|        4|
|21796|         insincere|        4|
|21797|               rao|        4|
|21798|         bronchial|        4|
|21799|           lucidly|        4|
|21800|             unity|        4|
|21801|     communicating|        4|
|21802|     reposefulness|        4|
|21803|            mithoo|        4|
|21804|             nimes|        4|
|21805|             futty|        4|
|21806|          excluded|        4|
|21807|    excommunicated|        4|
|21808|          sweepers|        4|
|21809|          maladies|        4|
|21810|            buddha|        4|
|21811|           microbe|        4|
|21812|      commentaries|        4|
|21813|           holwell|        4|
|21814|            trucks|        4|
|21815|        interrupts|        4|
|21816|         trevelyan|        4|
|21817|            bailie|        4|
|21818|        describers|        4|
|21819|             edgar|        4|
|21820|          matabele|        4|
|21821|        bronkhorst|        4|
|21822|            colley|        4|
|21823|            ingogo|        4|
|21824|         schreiner|        4|
|21825|           wilsons|        4|
|21826|           brixton|        4|
|21827|        ungracious|        4|
|21828|            mikado|        4|
|21829|         fingering|        4|
|21830|            cheque|        4|
|21831|     civilisations|        4|
|21832|       unrealities|        4|
|21833|           pinions|        4|
|21834|       originating|        4|
|21835|          trombone|        4|
|21836|          examines|        4|
|21837|         catechism|        4|
|21838|         favourite|        4|
|21839|       touchingest|        4|
|21840|            fetish|        4|
|21841|           mentone|        4|
|21842|            nansen|        4|
|21843|       numerically|        4|
|21844|         numerical|        4|
|21845|            schmul|        4|
|21846|            option|        4|
|21847|            czechs|        4|
|21848|              noes|        4|
|21849|             posed|        4|
|21850|       ministerial|        4|
|21851|             clapp|        4|
|21852|             solus|        4|
|21853|          corrects|        4|
|21854|            dieser|        4|
|21855|    schwiegervater|        4|
|21856|            sollte|        4|
|21857|            gleich|        4|
|21858|         incentive|        4|
|21859|         glucklich|        4|
|21860|             abend|        4|
|21861|            storen|        4|
|21862|            nichts|        4|
|21863|          plappern|        4|
|21864|        schnattern|        4|
|21865|        adirondack|        4|
|21866|            hindus|        4|
|21867|        elementals|        4|
|21868|              coca|        4|
|21869|             tannh|        4|
|21870|              cato|        4|
|21871|        eliminated|        4|
|21872|              thir|        4|
|21873|         epiphanes|        4|
|21874|             augur|        4|
|21875|            pedals|        4|
|21876|          restated|        4|
|21877|              digg|        4|
|21878|             curst|        4|
|21879|             cults|        4|
|21880|        financiers|        4|
|21881|             hawks|        4|
|21882|              gwen|        4|
|21883|            chords|        4|
|21884|            gracia|        4|
|21885|            bagley|        4|
|21886|            teatro|        4|
|21887|             della|        4|
|21888|               una|        4|
|21889|          facchino|        4|
|21890|                io|        4|
|21891|              hads|        4|
|21892|           snapper|        4|
|21893|       concessions|        4|
|21894|          landseer|        4|
|21895|            carmen|        4|
|21896|             sylva|        4|
|21897|            spoilt|        4|
|21898|        circumflex|        4|
|21899|         bacterium|        4|
|21900|           capably|        4|
|21901|            laurel|        4|
|21902|       portraiture|        4|
|21903|          moonbeam|        4|
|21904|       worshippers|        4|
|21905|       evangelical|        4|
|21906|          scrapers|        4|
|21907|       certificate|        4|
|21908|       spontaneity|        4|
|21909|        changeable|        4|
|21910|extemporaneousness|        4|
|21911|         reprinted|        4|
|21912|            kinney|        4|
|21913|                ft|        4|
|21914|          saybrook|        4|
|21915|            lowell|        4|
|21916|           ticknor|        4|
|21917|          champney|        4|
|21918|             garth|        4|
|21919|          notation|        4|
|21920|              user|        4|
|21921|             photo|        4|
|21922|        bronchitis|        4|
|21923|           saranac|        4|
|21924|         pessimist|        4|
|21925|        dictations|        4|
|21926|         localized|        3|
|21927|        panoramist|        3|
|21928|         sagenfeld|        3|
|21929|         schrecken|        3|
|21930|          grisette|        3|
|21931|        napoleonic|        3|
|21932|              haut|        3|
|21933|             scala|        3|
|21934|         fumigated|        3|
|21935|               ara|        3|
|21936|           sabines|        3|
|21937|         blockaded|        3|
|21938|          armenian|        3|
|21939|           outfits|        3|
|21940|           joneses|        3|
|21941|             kerak|        3|
|21942|            antics|        3|
|21943|            shiloh|        3|
|21944|        impostures|        3|
|21945|        maximilian|        3|
|21946|           tabooed|        3|
|21947|          ballroom|        3|
|21948|        contagious|        3|
|21949|       apportioned|        3|
|21950|           titular|        3|
|21951|         drizzling|        3|
|21952|            frothy|        3|
|21953|      insufferably|        3|
|21954|         bombarded|        3|
|21955|       quarterdeck|        3|
|21956|            dashes|        3|
|21957|         greenwood|        3|
|21958|    congregational|        3|
|21959|         faltering|        3|
|21960|          filagree|        3|
|21961|            fitter|        3|
|21962|           chancel|        3|
|21963|            canter|        3|
|21964|          tendrils|        3|
|21965|         thirtieth|        3|
|21966|              apes|        3|
|21967|           gibbons|        3|
|21968|            speeds|        3|
|21969|            twinge|        3|
|21970|          flinched|        3|
|21971|            dilute|        3|
|21972|          cornices|        3|
|21973|             tiles|        3|
|21974|              bona|        3|
|21975|              fide|        3|
|21976|          soulless|        3|
|21977|         ablutions|        3|
|21978|       degenerated|        3|
|21979|          conclave|        3|
|21980|            mender|        3|
|21981|         plurality|        3|
|21982|           heinous|        3|
|21983|       faultlessly|        3|
|21984|          featured|        3|
|21985|             reams|        3|
|21986|        steamships|        3|
|21987|              cafe|        3|
|21988|           bathtub|        3|
|21989|           romulus|        3|
|21990|         dromedary|        3|
|21991|          sailboat|        3|
|21992|          prisoned|        3|
|21993|          dolorous|        3|
|21994|        cornfields|        3|
|21995|          smoother|        3|
|21996|         antelopes|        3|
|21997|        subdivided|        3|
|21998|      discommoding|        3|
|21999|          snubbing|        3|
|22000|        enlivening|        3|
|22001|          gaslight|        3|
|22002|            jargon|        3|
|22003|          fineness|        3|
|22004|        unexciting|        3|
|22005|        unemployed|        3|
|22006|          inveigle|        3|
|22007|           portals|        3|
|22008|              demi|        3|
|22009|            hubbub|        3|
|22010|          boulogne|        3|
|22011|         keepsakes|        3|
|22012|        argenteuil|        3|
|22013|           obloquy|        3|
|22014|         overruled|        3|
|22015|         paraclete|        3|
|22016|            topple|        3|
|22017|           seducer|        3|
|22018|          tributes|        3|
|22019|        checkmated|        3|
|22020|    mathematically|        3|
|22021|         replenish|        3|
|22022|           antoine|        3|
|22023|           refuges|        3|
|22024|         credulous|        3|
|22025|         obscenity|        3|
|22026|        snowflakes|        3|
|22027|     professionals|        3|
|22028|             stubs|        3|
|22029|          linguist|        3|
|22030|          worthies|        3|
|22031|          maritime|        3|
|22032|         mythology|        3|
|22033|          noseless|        3|
|22034|         obstinacy|        3|
|22035|          coasters|        3|
|22036|           phidias|        3|
|22037|             crypt|        3|
|22038|            gemmed|        3|
|22039|            dryest|        3|
|22040|           burthen|        3|
|22041|         pocketing|        3|
|22042|               mug|        3|
|22043|      restlessness|        3|
|22044|              hier|        3|
|22045|               bah|        3|
|22046|             jaunt|        3|
|22047|          jolliest|        3|
|22048|          infected|        3|
|22049|        fumigation|        3|
|22050|          fumigate|        3|
|22051|           summing|        3|
