---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-d.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2902023
'total number of distinct words'= 59165
'popular_threshold_word': 2959
'common_threshold_l_word': 28103
'common_threshold_u_word': 31062
'rare_threshold_word': 56206
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|           Word|Frequency|
|2402|        portion|      117|
|2403|          level|      117|
|2404|        kitchen|      117|
|2405|           moth|      117|
|2406|           kate|      117|
|2407|      surprised|      116|
|2408|          hurry|      116|
|2409|         vision|      116|
|2410|         killed|      116|
|2411|          cloud|      116|
|2412|          flame|      116|
|2413|     university|      116|
|2414|        mention|      116|
|2415|     advantages|      116|
|2416|      daughters|      116|
|2417|       inferior|      116|
|2418|        station|      116|
|2419|          aaron|      116|
|2420|            gay|      116|
|2421|           lamp|      116|
|2422|      greatness|      116|
|2423|            odd|      116|
|2424|         fields|      115|
|2425|           tied|      115|
|2426|          signs|      115|
|2427|        capable|      115|
|2428|      occasions|      115|
|2429|          adieu|      115|
|2430|         gainst|      115|
|2431|          heels|      115|
|2432|         season|      115|
|2433|           debt|      115|
|2434|          aware|      115|
|2435|        madness|      115|
|2436|          error|      115|
|2437|         athens|      115|
|2438|          flint|      115|
|2439|      carefully|      114|
|2440|         circle|      114|
|2441|       bringing|      114|
|2442|       passions|      114|
|2443|      suggested|      114|
|2444|         served|      114|
|2445|         deadly|      114|
|2446|        mission|      114|
|2447|         native|      114|
|2448|         source|      114|
|2449|           yard|      114|
|2450|    baskerville|      114|
|2451|        animals|      114|
|2452|         chapel|      114|
|2453|           sell|      114|
|2454|          cover|      114|
|2455|     reflection|      114|
|2456|            web|      114|
|2457|       breaking|      114|
|2458|         scheme|      114|
|2459|         ebooks|      114|
|2460|            owe|      114|
|2461|       superior|      114|
|2462|         depend|      114|
|2463|       features|      114|
|2464|       disposed|      114|
|2465|         bottle|      114|
|2466|           hail|      114|
|2467|          percy|      114|
|2468|          flask|      114|
|2469|         watson|      114|
|2470|     determined|      113|
|2471|         orders|      113|
|2472|         record|      113|
|2473|       accepted|      113|
|2474|         arthur|      113|
|2475|          reads|      113|
|2476|         mutual|      113|
|2477|       decision|      113|
|2478|           jove|      113|
|2479|        shylock|      113|
|2480|         fierce|      113|
|2481|          reign|      113|
|2482|         custom|      113|
|2483|         sunday|      113|
|2484|          solid|      113|
|2485|      practical|      113|
|2486|           bond|      113|
|2487|         hamlin|      113|
|2488|             cj|      113|
|2489|       anywhere|      112|
|2490|         virgin|      112|
|2491|          rocks|      112|
|2492|        unhappy|      112|
|2493|         wishes|      112|
|2494|          steal|      112|
|2495|           silk|      112|
|2496|      countries|      112|
|2497|        fifteen|      112|
|2498|     collection|      112|
|2499|     revolution|      112|
|2500|     discussion|      112|
|2501|        seeking|      112|
|2502|          coach|      112|
|2503|    proceedings|      112|
|2504|      katherina|      112|
|2505|     archbishop|      111|
|2506|        smiling|      111|
|2507|      gradually|      111|
|2508|         handed|      111|
|2509|       doctrine|      111|
|2510|        marquis|      111|
|2511|       infinite|      111|
|2512|       external|      111|
|2513|        trumpet|      111|
|2514|        farther|      111|
|2515|            lad|      111|
|2516|          aught|      111|
|2517|         softly|      111|
|2518|        contact|      111|
|2519|         couple|      111|
|2520|           luck|      111|
|2521|        element|      111|
|2522|          troth|      111|
|2523|        macduff|      111|
|2524|       midnight|      110|
|2525|         afford|      110|
|2526|      confusion|      110|
|2527|        jealous|      110|
|2528|        revenue|      110|
|2529|         female|      110|
|2530|       governor|      110|
|2531|         forces|      110|
|2532|        honesty|      110|
|2533|      katharine|      110|
|2534|        obliged|      110|
|2535|          hadst|      110|
|2536|        smaller|      110|
|2537|         burden|      110|
|2538|          witch|      110|
|2539|           http|      110|
|2540|          prime|      110|
|2541|         feeble|      110|
|2542|           horn|      110|
|2543|          drown|      110|
|2544|         cloten|      110|
|2545|       disgrace|      109|
|2546|          elder|      109|
|2547|    possibility|      109|
|2548|        created|      109|
|2549|          homer|      109|
|2550|    monseigneur|      109|
|2551|         driven|      109|
|2552|        disease|      109|
|2553|        founded|      109|
|2554|          flood|      109|
|2555|     reasonable|      109|
|2556|      professor|      109|
|2557|         reader|      109|
|2558|        russell|      109|
|2559|       remarked|      109|
|2560|           mild|      109|
|2561|         denied|      109|
|2562|            jim|      109|
|2563|          jerry|      109|
|2564|            doe|      109|
|2565|        laertes|      109|
|2566|          poins|      109|
|2567|           flat|      108|
|2568|          store|      108|
|2569|            dim|      108|
|2570|        careful|      108|
|2571|          price|      108|
|2572|         flying|      108|
|2573|         profit|      108|
|2574|        current|      108|
|2575|        pursuit|      108|
|2576|          sings|      108|
|2577|        stryver|      108|
|2578|           eyre|      108|
|2579|          evans|      108|
|2580|          hills|      108|
|2581|  understanding|      108|
|2582|        granted|      108|
|2583|         clever|      108|
|2584|       carrying|      108|
|2585|         supply|      108|
|2586|         writes|      108|
|2587|         affair|      108|
|2588|             et|      108|
|2589|        grounds|      108|
|2590|         exeter|      108|
|2591|     completely|      108|
|2592|         wounds|      108|
|2593|        anxious|      107|
|2594|           edge|      107|
|2595|          pglaf|      107|
|2596|         breach|      107|
|2597|       catholic|      107|
|2598|          dozen|      107|
|2599|         assure|      107|
|2600|            ass|      107|
|2601|        commend|      107|
|2602|        lenehan|      107|
|2603|           bawd|      107|
|2604|           runs|      107|
|2605|        outward|      107|
|2606|      brilliant|      107|
|2607|       preserve|      107|
|2608|      everybody|      107|
|2609|        obvious|      107|
|2610|     lieutenant|      107|
|2611|       probable|      107|
|2612|   westmoreland|      107|
|2613|         marina|      107|
|2614|       roderigo|      107|
|2615|         flight|      106|
|2616|       pointing|      106|
|2617|       training|      106|
|2618|          coast|      106|
|2619|            row|      106|
|2620|         depart|      106|
|2621|     commercial|      106|
|2622|         comply|      106|
|2623|         belief|      106|
|2624|           shed|      106|
|2625|           bred|      106|
|2626|         intent|      106|
|2627|          regan|      106|
|2628|         cities|      106|
|2629|          hated|      106|
|2630|          marks|      106|
|2631|         plenty|      106|
|2632|           slip|      106|
|2633|        ordered|      106|
|2634|       listened|      106|
|2635|          chest|      106|
|2636|        sailors|      106|
|2637|          apply|      106|
|2638|         defect|      106|
|2639|     frequently|      106|
|2640|         waited|      106|
|2641|   jurisdiction|      106|
|2642|            zoe|      106|
|2643|         hungry|      105|
|2644|         larger|      105|
|2645|        wanting|      105|
|2646|        charity|      105|
|2647|          legal|      105|
|2648|       commerce|      105|
|2649|        college|      105|
|2650|      exclaimed|      105|
|2651|        gallant|      105|
|2652|       assembly|      105|
|2653|           july|      105|
|2654|          utter|      105|
|2655|     commission|      105|
|2656|       reverend|      105|
|2657|      constable|      105|
|2658|          truck|      105|
|2659|       lysander|      105|
|2660|         saints|      105|
|2661|         steady|      105|
|2662|         smiled|      105|
|2663|         stream|      105|
|2664|        finding|      105|
|2665|      prisoners|      105|
|2666|       attached|      105|
|2667|        eternal|      105|
|2668|          fifth|      105|
|2669|        victory|      105|
|2670|      physician|      105|
|2671|         wolsey|      105|
|2672|        someone|      105|
|2673|          favor|      105|
|2674|         lonely|      104|
|2675|           band|      104|
|2676|       gathered|      104|
|2677|         refuse|      104|
|2678|          gross|      104|
|2679|          naked|      104|
|2680|         eleven|      104|
|2681|       sometime|      104|
|2682|       compared|      104|
|2683|           vote|      104|
|2684|           quit|      104|
|2685|          delay|      104|
|2686|           lust|      104|
|2687|       cominius|      104|
|2688|        pisanio|      104|
|2689|         hermia|      104|
|2690|          pages|      104|
|2691|           lean|      104|
|2692|      meanwhile|      104|
|2693|          fiery|      104|
|2694|        pursued|      104|
|2695|         forest|      104|
|2696|        weeping|      104|
|2697|          stain|      104|
|2698|           fore|      104|
|2699|       charmian|      104|
|2700|          shade|      103|
|2701|            rid|      103|
|2702|        shortly|      103|
|2703|        deserve|      103|
|2704|           lock|      103|
|2705|          fairy|      103|
|2706|       becoming|      103|
|2707|          prize|      103|
|2708|     everywhere|      103|
|2709|     volunteers|      103|
|2710|       affected|      103|
|2711|       capacity|      103|
|2712|         market|      103|
|2713|        surface|      103|
|2714|         highly|      103|
|2715|        contain|      103|
|2716|          taxes|      103|
|2717|         mental|      103|
|2718|        chiefly|      103|
|2719|      suspicion|      103|
|2720|       likewise|      103|
|2721|         forbid|      103|
|2722|           amen|      103|
|2723|       moreover|      102|
|2724|      remaining|      102|
|2725|         beheld|      102|
|2726|     conditions|      102|
|2727|       scotland|      102|
|2728|    distinction|      102|
|2729|          oaths|      102|
|2730|           fain|      102|
|2731|          aloft|      102|
|2732|          mount|      102|
|2733|          queer|      102|
|2734|      entertain|      102|
|2735|     distribute|      102|
|2736|         method|      102|
|2737|            foe|      102|
|2738|         bodily|      102|
|2739|         cotton|      102|
|2740|           wert|      102|
|2741|        answers|      101|
|2742|        earthly|      101|
|2743|     excitement|      101|
|2744|          bench|      101|
|2745|          model|      101|
|2746|          kneel|      101|
|2747|   difficulties|      101|
|2748|           foes|      101|
|2749|        expense|      101|
|2750|       material|      101|
|2751|           size|      101|
|2752|             le|      101|
|2753|         malice|      101|
|2754|          honor|      101|
|2755|             ta|      101|
|2756|          boyet|      101|
|2757|         relief|      101|
|2758|         talked|      101|
|2759|        francis|      101|
|2760|         seized|      101|
|2761|       blessing|      101|
|2762|          limbs|      101|
|2763|         parted|      101|
|2764|  parliamentary|      101|
|2765|          brook|      101|
|2766|         utmost|      101|
|2767|           ball|      101|
|2768|         philip|      101|
|2769|      monstrous|      101|
|2770|        tongues|      100|
|2771|         govern|      100|
|2772|       colonial|      100|
|2773|       singular|      100|
|2774|    observation|      100|
|2775|     conception|      100|
|2776|          evils|      100|
|2777|      propriety|      100|
|2778|          fruit|      100|
|2779|       mischief|      100|
|2780|         stairs|      100|
|2781|        breathe|      100|
|2782|        message|      100|
|2783|            hid|      100|
|2784|        flatter|      100|
|2785|        capital|      100|
|2786|       hitherto|      100|
|2787|       senators|      100|
|2788|     thornfield|      100|
|2789|       gratiano|      100|
|2790|     companions|       99|
|2791|          cared|       99|
|2792|          midst|       99|
|2793|        convent|       99|
|2794|         joined|       99|
|2795|     characters|       99|
|2796|      discourse|       99|
|2797| considerations|       99|
|2798|          armed|       99|
|2799|       directed|       99|
|2800|        hurried|       99|
|2801|       troubled|       99|
|2802|        utterly|       99|
|2803|       building|       99|
|2804|          scale|       99|
|2805|       existing|       99|
|2806|           doom|       99|
|2807|         horror|       99|
|2808|      leviathan|       99|
|2809|           pope|       98|
|2810|         notion|       98|
|2811|       inclined|       98|
|2812|          urged|       98|
|2813|        happily|       98|
|2814|        wounded|       98|
|2815|       internal|       98|
|2816|       branches|       98|
|2817|      precisely|       98|
|2818|     yourselves|       98|
|2819|        escalus|       98|
|2820|           cade|       98|
|2821|      thousands|       98|
|2822|           rode|       98|
|2823|        noticed|       98|
|2824|      neighbour|       98|
|2825|        useless|       98|
|2826|       conceive|       98|
|2827|          pound|       98|
|2828|     discretion|       98|
|2829|        degrees|       97|
|2830|    remembrance|       97|
|2831|     generation|       97|
|2832|     acquainted|       97|
|2833|           sole|       97|
|2834|        senator|       97|
|2835|      nantucket|       97|
|2836|        knights|       97|
|2837|        fathers|       97|
|2838|         goodly|       97|
|2839|   handkerchief|       97|
|2840|          tales|       97|
|2841|           roof|       97|
|2842|         animal|       97|
|2843|       employed|       97|
|2844|          flies|       97|
|2845|  distinguished|       97|
|2846|         unable|       97|
|2847|    necessarily|       97|
|2848|         stroke|       97|
|2849|       respects|       97|
|2850|     punishment|       97|
|2851|       resolved|       97|
|2852|      committee|       97|
|2853|            sex|       97|
|2854|          exist|       97|
|2855|      judiciary|       97|
|2856|       aufidius|       97|
|2857|         grumio|       97|
|2858|       promised|       96|
|2859|      carpenter|       96|
|2860|        funeral|       96|
|2861|           card|       96|
|2862|       sensible|       96|
|2863|        applied|       96|
|2864|           prey|       96|
|2865|        immense|       96|
|2866|      obedience|       96|
|2867|        whereof|       96|
|2868|          rogue|       96|
|2869|         eating|       96|
|2870|        iachimo|       96|
|2871|         giotto|       96|
|2872|        gallery|       96|
|2873|           tend|       96|
|2874|         lesson|       96|
|2875|          abuse|       96|
|2876|        leisure|       96|
|2877|      ambitious|       96|
|2878|           puts|       96|
|2879|          hound|       96|
|2880|         hubert|       96|
|2881|          trace|       95|
|2882|          elbow|       95|
|2883|        shaking|       95|
|2884|         safely|       95|
|2885|          guest|       95|
|2886|           rush|       95|
|2887|      permitted|       95|
|2888|        leaning|       95|
|2889|      intention|       95|
|2890|            inn|       95|
|2891|        prevail|       95|
|2892|      privilege|       95|
|2893|      intervals|       95|
|2894|        crossed|       95|
|2895|       dispatch|       95|
|2896|          shone|       95|
|2897|         studio|       95|
|2898|         unlike|       95|
|2899|         nobles|       95|
|2900|        invited|       95|
|2901|      whispered|       95|
|2902|      reverence|       95|
|2903|        defence|       95|
|2904|        problem|       95|
|2905|        variety|       95|
|2906|       standard|       95|
|2907|  establishment|       95|
|2908|     republican|       95|
|2909|         debate|       95|
|2910|        actions|       95|
|2911|           bone|       95|
|2912|       fighting|       94|
|2913|       teaching|       94|
|2914|          cares|       94|
|2915|     admiration|       94|
|2916|         hidden|       94|
|2917|      listening|       94|
|2918|         headed|       94|
|2919|    shakespeare|       94|
|2920|     compliance|       94|
|2921|    departments|       94|
|2922|       millions|       94|
|2923|          gaunt|       94|
|2924|         swords|       94|
|2925|        dearest|       94|
|2926|         aboard|       94|
|2927|          ariel|       94|
|2928|         purple|       94|
|2929|         troops|       94|
|2930|        driving|       94|
|2931|     proceeding|       94|
|2932|      extremely|       94|
|2933|       hamilton|       94|
|2934|       tendency|       94|
|2935|      stapleton|       94|
|2936|       imperial|       94|
|2937|       treaties|       94|
|2938|         wanton|       94|
|2939|       rosaline|       94|
|2940|           chin|       93|
|2941|         pulled|       93|
|2942|          staff|       93|
|2943|      commanded|       93|
|2944|        library|       93|
|2945| responsibility|       93|
|2946|   conservative|       93|
|2947|           sits|       93|
|2948|           hunt|       93|
|2949|       medicine|       93|
|2950|         gremio|       93|
|2951|      explained|       93|
|2952|         desert|       93|
|2953|      lightning|       93|
|2954|         posted|       93|
|2955|      sentiment|       93|
|2956|          hotel|       93|
|2957|         oliver|       93|
|2958|        motives|       93|
|2959|       proposal|       93|
+----+---------------+---------+

Common Words
+-----+-----------------+---------+
| Rank|             Word|Frequency|
+-----+-----------------+---------+
|28103|          pawning|        3|
|28104|              kay|        3|
|28105|            dicky|        3|
|28106|         parkgate|        3|
|28107|       diningroom|        3|
|28108|             raft|        3|
|28109|      stonecutter|        3|
|28110|              tuo|        3|
|28111|      churchyards|        3|
|28112|             lino|        3|
|28113|        catapults|        3|
|28114|         terenure|        3|
|28115|          brayden|        3|
|28116|            clank|        3|
|28117|           nannan|        3|
|28118|       chatterton|        3|
|28119|    cigarettecase|        3|
|28120|          donegal|        3|
|28121|          goggles|        3|
|28122|              gee|        3|
|28123|          schemer|        3|
|28124|        eightyone|        3|
|28125|       fitzharris|        3|
|28126|             psha|        3|
|28127|       highpriest|        3|
|28128|            hives|        3|
|28129|             muck|        3|
|28130|         laurence|        3|
|28131|            toole|        3|
|28132|           pisgah|        3|
|28133|           kippur|        3|
|28134|        collation|        3|
|28135|            sours|        3|
|28136|              ltd|        3|
|28137|       tranquilla|        3|
|28138|       pawnbroker|        3|
|28139|         gilligan|        3|
|28140|        pendennis|        3|
|28141|           gullet|        3|
|28142|            tomes|        3|
|28143|           lizzie|        3|
|28144|           chalks|        3|
|28145|         huntress|        3|
|28146|           horsey|        3|
|28147|         pugnosed|        3|
|28148|     underclothes|        3|
|28149|             tony|        3|
|28150|        twentyone|        3|
|28151|         goldberg|        3|
|28152|           morkan|        3|
|28153|           wallop|        3|
|28154|          octopus|        3|
|28155|           nassau|        3|
|28156|         dingdong|        3|
|28157|           maison|        3|
|28158|         microbes|        3|
|28159|          gristle|        3|
|28160|           wobbly|        3|
|28161|       snivelling|        3|
|28162|            amant|        3|
|28163|           scruff|        3|
|28164|             hock|        3|
|28165|               cr|        3|
|28166|              yum|        3|
|28167|          carrots|        3|
|28168|      searchlight|        3|
|28169|            cenar|        3|
|28170|        playhouse|        3|
|28171|          burbage|        3|
|28172|           maclir|        3|
|28173|     everchanging|        3|
|28174|       sixtyseven|        3|
|28175|             doxy|        3|
|28176|           bewail|        3|
|28177|            yeats|        3|
|28178|          youngly|        3|
|28179|             shaw|        3|
|28180|         palabras|        3|
|28181|           lyster|        3|
|28182|           sheeny|        3|
|28183|            frees|        3|
|28184|             tods|        3|
|28185|          machree|        3|
|28186|             kern|        3|
|28187|         johannes|        3|
|28188|            swill|        3|
|28189|            amort|        3|
|28190|           featly|        3|
|28191|        housetops|        3|
|28192|        onelegged|        3|
|28193|           brunny|        3|
|28194|           rapids|        3|
|28195|           wicker|        3|
|28196|         tomatoes|        3|
|28197|            dunne|        3|
|28198|             chow|        3|
|28199|           wobble|        3|
|28200|           sprint|        3|
|28201|          bitches|        3|
|28202|         pulbrook|        3|
|28203|          thumbed|        3|
|28204|        femininum|        3|
|28205|          chanter|        3|
|28206|               aw|        3|
|28207|           righto|        3|
|28208|           lorcan|        3|
|28209|         waitress|        3|
|28210|         eyeglass|        3|
|28211|          quigley|        3|
|28212|           boosed|        3|
|28213|          tallyho|        3|
|28214|         tympanum|        3|
|28215|            carra|        3|
|28216|        nakkering|        3|
|28217|             pwee|        3|
|28218|              fff|        3|
|28219|          teatray|        3|
|28220|          fordone|        3|
|28221|     greaseabloom|        3|
|28222|         goldenly|        3|
|28223|     sandwichbell|        3|
|28224|         jaunting|        3|
|28225|             lugs|        3|
|28226|            coyly|        3|
|28227|             kenn|        3|
|28228|           appari|        3|
|28229|       twentyfour|        3|
|28230|          yashmak|        3|
|28231|            souse|        3|
|28232|         ballocks|        3|
|28233|       firstclass|        3|
|28234|           eblana|        3|
|28235|          marrows|        3|
|28236|            mares|        3|
|28237|             rory|        3|
|28238|          codding|        3|
|28239|           towser|        3|
|28240|            hayes|        3|
|28241|            oxter|        3|
|28242|            husht|        3|
|28243|          hangmen|        3|
|28244|            swank|        3|
|28245|          dietary|        3|
|28246|         slattery|        3|
|28247|            suing|        3|
|28248|             rede|        3|
|28249|         bloomers|        3|
|28250|            cavan|        3|
|28251|         backside|        3|
|28252|        collapses|        3|
|28253|           pasted|        3|
|28254|           walkup|        3|
|28255|          cuckoos|        3|
|28256|         palfreys|        3|
|28257|         acolytes|        3|
|28258|       confessors|        3|
|28259|        celebrant|        3|
|28260|         henchmen|        3|
|28261|     eyewitnesses|        3|
|28262|   scientifically|        3|
|28263|       unladylike|        3|
|28264|               ja|        3|
|28265|            ducky|        3|
|28266|         seashore|        3|
|28267|         lingerie|        3|
|28268|          withers|        3|
|28269|            furze|        3|
|28270|             hara|        3|
|28271|            wince|        3|
|28272|           sweety|        3|
|28273|        wombfruit|        3|
|28274|         midwives|        3|
|28275|          leeches|        3|
|28276|         manchild|        3|
|28277|        pregnancy|        3|
|28278|           shaked|        3|
|28279|            tully|        3|
|28280|           uplift|        3|
|28281|          faggots|        3|
|28282|             gist|        3|
|28283|      headborough|        3|
|28284|       inhibition|        3|
|28285|            hussy|        3|
|28286|    scouringbrush|        3|
|28287|          puberty|        3|
|28288|       congestion|        3|
|28289|          grissel|        3|
|28290|             huuh|        3|
|28291|          coronal|        3|
|28292|            cites|        3|
|28293|            baulk|        3|
|28294|             dout|        3|
|28295|            steve|        3|
|28296|             dure|        3|
|28297|             jock|        3|
|28298|          paddock|        3|
|28299|         trumpery|        3|
|28300|         motorman|        3|
|28301|      stifflegged|        3|
|28302|            slaps|        3|
|28303|         stammers|        3|
|28304|           libyan|        3|
|28305|           glares|        3|
|28306|        plausibly|        3|
|28307|       rottenness|        3|
|28308|            bogus|        3|
|28309|          mumbles|        3|
|28310|        reporters|        3|
|28311|        inaudibly|        3|
|28312|     somnambulism|        3|
|28313|            coney|        3|
|28314|        gauntlets|        3|
|28315|           thrash|        3|
|28316|           beagle|        3|
|28317|           fillet|        3|
|28318|       sightseers|        3|
|28319|              nit|        3|
|28320|     commandments|        3|
|28321|          arsenic|        3|
|28322|       guggenheim|        3|
|28323|           hirsch|        3|
|28324|             tlee|        3|
|28325|             dims|        3|
|28326|            homme|        3|
|28327|           kimono|        3|
|28328|    protuberances|        3|
|28329|             taps|        3|
|28330|         debility|        3|
|28331|           ocular|        3|
|28332|            milks|        3|
|28333|           sniffs|        3|
|28334|             toft|        3|
|28335|         sciatica|        3|
|28336|      mountaineer|        3|
|28337|     measurements|        3|
|28338|              ssh|        3|
|28339|             coif|        3|
|28340|          novices|        3|
|28341|       hobbyhorse|        3|
|28342|          debauch|        3|
|28343|         omelette|        3|
|28344|           volant|        3|
|28345|           wedges|        3|
|28346|            rence|        3|
|28347|            mains|        3|
|28348|    interchanging|        3|
|28349|            gouts|        3|
|28350|           granny|        3|
|28351|         townsmen|        3|
|28352|      wherewithal|        3|
|28353|      billsticker|        3|
|28354|          sweeper|        3|
|28355|       preferably|        3|
|28356|     rejuvenation|        3|
|28357|       pardonable|        3|
|28358|         brunette|        3|
|28359|            kudos|        3|
|28360|             sovs|        3|
|28361|           specie|        3|
|28362|       scurrilous|        3|
|28363|        potations|        3|
|28364|         equation|        3|
|28365|         moveable|        3|
|28366|          reagent|        3|
|28367|          enamour|        3|
|28368|   majolicatopped|        3|
|28369|        varnished|        3|
|28370|          whitsun|        3|
|28371|            quire|        3|
|28372|      elimination|        3|
|28373|             ursa|        3|
|28374|         mangling|        3|
|28375|           werent|        3|
|28376|            rubio|        3|
|28377|    whatyoucallit|        3|
|28378|          oughtnt|        3|
|28379|             itll|        3|
|28380|              aka|        3|
|28381|      eurhythmics|        3|
|28382|        conjurers|        3|
|28383|     quintessence|        3|
|28384|        woodhouse|        3|
|28385|           filles|        3|
|28386|        rotundity|        3|
|28387|       capability|        3|
|28388|        contrives|        3|
|28389|          sthetic|        3|
|28390|        hottentot|        3|
|28391|           quests|        3|
|28392|  interpretership|        3|
|28393|       parenthood|        3|
|28394|        hampering|        3|
|28395|          cinemas|        3|
|28396|           propre|        3|
|28397|         prompter|        3|
|28398|       bacchanals|        3|
|28399|     motherliness|        3|
|28400|         pheasant|        3|
|28401|           scalps|        3|
|28402|          carouse|        3|
|28403|         unkennel|        3|
|28404|          clayton|        3|
|28405|             tors|        3|
|28406|        neolithic|        3|
|28407|         unthrift|        3|
|28408|          ruinate|        3|
|28409|           gazeth|        3|
|28410|         invocate|        3|
|28411|           spites|        3|
|28412|         ensconce|        3|
|28413|            dully|        3|
|28414|           erworn|        3|
|28415|          outworn|        3|
|28416|           fester|        3|
|28417|            resty|        3|
|28418|         indigest|        3|
|28419|        slandered|        3|
|28420|            isbel|        3|
|28421|       calumnious|        3|
|28422|             tott|        3|
|28423|         chastely|        3|
|28424|         dissever|        3|
|28425|              ail|        3|
|28426|            limed|        3|
|28427|         anatomiz|        3|
|28428|          theoric|        3|
|28429|            rapes|        3|
|28430|          outruns|        3|
|28431|          sallets|        3|
|28432|          capilet|        3|
|28433|          conferr|        3|
|28434|      handkercher|        3|
|28435|         domitius|        3|
|28436|             warr|        3|
|28437|          misenum|        3|
|28438|          enthron|        3|
|28439|             lipp|        3|
|28440|            hales|        3|
|28441|            foams|        3|
|28442|           ripens|        3|
|28443|           antick|        3|
|28444|          crassus|        3|
|28445|             rigg|        3|
|28446|           clouts|        3|
|28447|         carouses|        3|
|28448|          chastis|        3|
|28449|       acknowledg|        3|
|28450|          lictors|        3|
|28451|       unparallel|        3|
|28452|           levell|        3|
|28453|         rankness|        3|
|28454|           losest|        3|
|28455|             sund|        3|
|28456|          mannish|        3|
|28457|          sequest|        3|
|28458|         runaways|        3|
|28459|           warble|        3|
|28460|          atomies|        3|
|28461|        halfpence|        3|
|28462|            apter|        3|
|28463|          browner|        3|
|28464|       impressure|        3|
|28465|       pathetical|        3|
|28466|           osiers|        3|
|28467|         flouting|        3|
|28468|           loseth|        3|
|28469|        pentecost|        3|
|28470|           priory|        3|
|28471|             sauc|        3|
|28472|           rately|        3|
|28473|             blaz|        3|
|28474|        hardiness|        3|
|28475|        carbuncle|        3|
|28476|            fusty|        3|
|28477|            induc|        3|
|28478|             fike|        3|
|28479|           silenc|        3|
|28480|        amazonian|        3|
|28481|          wolvish|        3|
|28482|           tetter|        3|
|28483|         viperous|        3|
|28484|           enroll|        3|
|28485|            scarr|        3|
|28486|          hooting|        3|
|28487|         virginal|        3|
|28488|       constrains|        3|
|28489|         tarquins|        3|
|28490|          puttock|        3|
|28491|              wav|        3|
|28492|         affiance|        3|
|28493|         movables|        3|
|28494|        briefness|        3|
|28495|          cinable|        3|
|28496|          unfledg|        3|
|28497|             ripp|        3|
|28498|            betid|        3|
|28499|          leonati|        3|
|28500|      acquittance|        3|
|28501|              raz|        3|
|28502|            pight|        3|
|28503|         justicer|        3|
|28504|             lapp|        3|
|28505|           clowns|        3|
|28506|      foreknowing|        3|
|28507|            dirge|        3|
|28508|            satyr|        3|
|28509|         borrower|        3|
|28510|          adheres|        3|
|28511|          carters|        3|
|28512|       outstretch|        3|
|28513|          rapiers|        3|
|28514|             nave|        3|
|28515|          swounds|        3|
|28516|          espials|        3|
|28517|           deject|        3|
|28518|             posy|        3|
|28519|              siz|        3|
|28520|         lucianus|        3|
|28521|       penetrable|        3|
|28522|         easiness|        3|
|28523|      unworthiest|        3|
|28524|           easing|        3|
|28525|        wittingly|        3|
|28526|         outlives|        3|
|28527|     unsanctified|        3|
|28528|           signet|        3|
|28529|             gads|        3|
|28530|          shotten|        3|
|28531|            keech|        3|
|28532|              wye|        3|
|28533|             smug|        3|
|28534|           denier|        3|
|28535|           unwash|        3|
|28536|              fil|        3|
|28537|          caliver|        3|
|28538|           impawn|        3|
|28539|        foretells|        3|
|28540|            swoln|        3|
|28541|        tremblest|        3|
|28542|         ratsbane|        3|
|28543|          queller|        3|
|28544|          althaea|        3|
|28545|           pamper|        3|
|28546|            unfix|        3|
|28547|          abroach|        3|
|28548|          speeded|        3|
|28549|            bedew|        3|
|28550|         cophetua|        3|
|28551|         severals|        3|
|28552|        pharamond|        3|
|28553|            capet|        3|
|28554|         merriest|        3|
|28555|            berri|        3|
|28556|           cheshu|        3|
|28557|          picardy|        3|
|28558|        suffocate|        3|
|28559|             wots|        3|
|28560|            perdu|        3|
|28561|             ales|        3|
|28562|              roi|        3|
|28563|            luces|        3|
|28564|          archers|        3|
|28565|        remaineth|        3|
|28566|            infus|        3|
|28567|         overpeer|        3|
|28568|          unready|        3|
|28569|          inkhorn|        3|
|28570|        recompens|        3|
|28571|         armagnac|        3|
|28572|              quo|        3|
|28573|        machiavel|        3|
|28574|       shipmaster|        3|
|28575|          saunder|        3|
|28576|        prentices|        3|
|28577|             blab|        3|
|28578|          louring|        3|
|28579|             loos|        3|
|28580|          untutor|        3|
|28581|          whereso|        3|
|28582|          woefull|        3|
|28583|            laund|        3|
|28584|            thron|        3|
|28585|       treasonous|        3|
|28586|        unmasking|        3|
|28587|           holily|        3|
|28588|           absolv|        3|
|28589|          patents|        3|
|28590|         holidame|        3|
|28591|        catechize|        3|
|28592|       unreverend|        3|
|28593|          saucily|        3|
|28594|       unfriended|        3|
|28595|          foppery|        3|
|28596|         plackets|        3|
|28597|            sessa|        3|
|28598|           aroint|        3|
|28599|          repeals|        3|
|28600|       minstrelsy|        3|
|28601|     appertaining|        3|
|28602|           loveth|        3|
|28603|         jangling|        3|
|28604|          falleth|        3|
|28605|            sorel|        3|
|28606|              pia|        3|
|28607|          mantuan|        3|
|28608|           singes|        3|
|28609|           venuto|        3|
|28610|       promethean|        3|
|28611|           causer|        3|
|28612|           kersey|        3|
|28613|           smocks|        3|
|28614|         norweyan|        3|
|28615|           mounch|        3|
|28616|       murtherous|        3|
|28617|         vaporous|        3|
