---------------------------------------------------------------------------------------------
SID: 1824482
Output for file: sample-g.txt
---------------------------------------------------------------------------------------------
'total number of words'= 2065860
'total number of distinct words'= 38309
'popular_threshold_word': 1916
'common_threshold_l_word': 18196
'common_threshold_u_word': 20113
'rare_threshold_word': 36393
---------------------------------------------------------------------------------------------

Popular Words
+----+--------------+---------+
|Rank|          Word|Frequency|
|1504|        whence|      135|
|1505|         gates|      134|
|1506|         eight|      134|
|1507|       support|      134|
|1508|          jest|      134|
|1509|       charles|      134|
|1510|        unable|      134|
|1511|        lovers|      134|
|1512|         lucio|      134|
|1513|       anxious|      133|
|1514|        silver|      133|
|1515|    adventures|      133|
|1516|     apemantus|      133|
|1517|      fernando|      133|
|1518|     yesterday|      133|
|1519|        misery|      133|
|1520|          fate|      133|
|1521|         spend|      133|
|1522|          lend|      133|
|1523|         loose|      132|
|1524|       archive|      132|
|1525|         caius|      132|
|1526|          drop|      132|
|1527|         doors|      132|
|1528|       express|      132|
|1529|      constant|      132|
|1530|        silvia|      132|
|1531|      dreadful|      131|
|1532|      probably|      131|
|1533|     convinced|      131|
|1534|          dies|      131|
|1535|      earnshaw|      131|
|1536|         curse|      131|
|1537|        sooner|      131|
|1538|       passing|      131|
|1539|         raise|      131|
|1540|        wounds|      131|
|1541|       norfolk|      131|
|1542|         signs|      130|
|1543|        filled|      130|
|1544|       weather|      130|
|1545|       earnest|      130|
|1546|      landlord|      130|
|1547|         awake|      130|
|1548|       officer|      130|
|1549|          cost|      130|
|1550|          burn|      130|
|1551|       affairs|      130|
|1552|      prisoner|      130|
|1553|       ferrars|      130|
|1554|          ajax|      130|
|1555|    possession|      129|
|1556|          step|      129|
|1557|         purse|      129|
|1558|        freely|      129|
|1559|     posthumus|      129|
|1560|      lucentio|      129|
|1561|         dying|      129|
|1562|         fears|      129|
|1563|         brain|      129|
|1564|         brief|      129|
|1565|       patient|      129|
|1566|      malvolio|      129|
|1567|      bringing|      128|
|1568|         smith|      128|
|1569|        beside|      128|
|1570|          tear|      128|
|1571|        nearly|      128|
|1572|          rank|      128|
|1573|        agreed|      128|
|1574|       hotspur|      128|
|1575|        latter|      127|
|1576|      bassanio|      127|
|1577|        bitter|      127|
|1578|        double|      127|
|1579|       laughed|      127|
|1580|        keeper|      127|
|1581|        thence|      127|
|1582|        humble|      127|
|1583|       mounted|      127|
|1584|        couple|      127|
|1585|     elizabeth|      127|
|1586|     enchanted|      127|
|1587|      produced|      126|
|1588|         bread|      126|
|1589|       appears|      126|
|1590|        twelve|      126|
|1591|        poison|      126|
|1592|          cure|      126|
|1593|        toward|      126|
|1594|         twere|      126|
|1595|         celia|      126|
|1596|       camillo|      126|
|1597|         sides|      126|
|1598|        guilty|      126|
|1599|        credit|      126|
|1600|          heat|      126|
|1601|           bow|      126|
|1602|    permission|      126|
|1603|         fools|      126|
|1604|          wert|      126|
|1605|          didn|      125|
|1606|         delay|      125|
|1607|      highbury|      125|
|1608|      polonius|      125|
|1609|      baptista|      125|
|1610|         front|      125|
|1611|          jack|      125|
|1612|         moved|      125|
|1613|     suspicion|      125|
|1614|         avoid|      125|
|1615|        stairs|      125|
|1616|         study|      125|
|1617|       whither|      125|
|1618|        whilst|      125|
|1619|     thersites|      125|
|1620|        cheeks|      124|
|1621|    difficulty|      124|
|1622|         owner|      124|
|1623|         feast|      124|
|1624|      distress|      124|
|1625|         holds|      124|
|1626|         harry|      124|
|1627|         cathy|      124|
|1628| understanding|      124|
|1629|         stars|      124|
|1630|     extremely|      124|
|1631|       weeping|      124|
|1632|        armado|      124|
|1633|         maria|      124|
|1634|     hortensio|      124|
|1635|     cervantes|      124|
|1636|     authority|      123|
|1637|     discourse|      123|
|1638|       offered|      123|
|1639|         falls|      123|
|1640|       perform|      123|
|1641|       provide|      123|
|1642|      footnote|      123|
|1643|          troy|      123|
|1644|          bent|      123|
|1645|      whenever|      123|
|1646|       observe|      123|
|1647|        safety|      123|
|1648|       quarter|      122|
|1649|     agreeable|      122|
|1650|         wants|      122|
|1651|          bred|      122|
|1652|      moreover|      122|
|1653|        verses|      122|
|1654|       commend|      122|
|1655|          dust|      122|
|1656|         giant|      122|
|1657|     cymbeline|      122|
|1658|        seated|      121|
|1659|         blows|      121|
|1660|   remembrance|      121|
|1661|         claim|      121|
|1662|     paragraph|      121|
|1663|         cries|      121|
|1664|           fee|      121|
|1665|           del|      121|
|1666|        buried|      121|
|1667|       fearful|      121|
|1668|          iron|      121|
|1669|       arrived|      121|
|1670|        dapple|      121|
|1671|        throat|      120|
|1672|    altogether|      120|
|1673|      murderer|      120|
|1674|       slender|      120|
|1675|       various|      120|
|1676|         grown|      120|
|1677|         shown|      120|
|1678|     persuaded|      120|
|1679|       becomes|      120|
|1680|      courtesy|      120|
|1681|          writ|      120|
|1682|        crowns|      120|
|1683|       costard|      120|
|1684|           vow|      119|
|1685|        yonder|      119|
|1686|       serious|      119|
|1687|          bare|      119|
|1688|        wopsle|      119|
|1689|         aware|      119|
|1690|      ignorant|      119|
|1691|          song|      119|
|1692|          park|      119|
|1693|         hadst|      119|
|1694|          army|      119|
|1695|       ulysses|      119|
|1696|     afternoon|      118|
|1697|       willing|      118|
|1698|       prayers|      118|
|1699|         lafeu|      118|
|1700|       reasons|      118|
|1701|   housekeeper|      118|
|1702|         faces|      118|
|1703|        bianca|      118|
|1704|        stones|      117|
|1705|       wanting|      117|
|1706|          soot|      117|
|1707|       outside|      117|
|1708|     breakfast|      117|
|1709|     instantly|      117|
|1710|      surprise|      117|
|1711|         tutor|      117|
|1712|           owe|      117|
|1713|          luck|      117|
|1714|         quoth|      117|
|1715|         threw|      116|
|1716|        robert|      116|
|1717|      subjects|      116|
|1718|      attended|      116|
|1719|         spain|      116|
|1720|       provost|      116|
|1721|       mistake|      115|
|1722|       dressed|      115|
|1723|       thither|      115|
|1724|      citizens|      115|
|1725|         merit|      115|
|1726|       despair|      115|
|1727|          drum|      115|
|1728|     described|      115|
|1729|           add|      115|
|1730|        bestow|      115|
|1731|         skill|      115|
|1732|       possess|      115|
|1733|     trademark|      115|
|1734|     curiosity|      114|
|1735|         shook|      114|
|1736|         burst|      114|
|1737|        surely|      114|
|1738|          feed|      114|
|1739|           odd|      114|
|1740|         river|      114|
|1741|        abroad|      114|
|1742|        affair|      114|
|1743|      practice|      114|
|1744|          fled|      114|
|1745|         start|      113|
|1746|          aged|      113|
|1747|         chain|      113|
|1748|          seal|      113|
|1749|        remove|      113|
|1750|        demand|      113|
|1751|     daughters|      113|
|1752|    misfortune|      113|
|1753|        plague|      113|
|1754|         adieu|      113|
|1755|           woo|      113|
|1756|        gainst|      113|
|1757|       dauphin|      113|
|1758|        slowly|      113|
|1759|         kinds|      113|
|1760|        remedy|      113|
|1761|         grove|      113|
|1762|         cheer|      113|
|1763|        exeter|      113|
|1764|         troth|      113|
|1765|         ebook|      112|
|1766|         names|      112|
|1767|         habit|      112|
|1768|       holding|      112|
|1769|      goodness|      112|
|1770|       gallant|      112|
|1771|        motion|      112|
|1772|         bones|      112|
|1773|        awhile|      112|
|1774|       lorenzo|      112|
|1775|      dorothea|      112|
|1776|         shore|      112|
|1777|  intelligence|      112|
|1778|       picture|      112|
|1779|        thrown|      112|
|1780|   consequence|      112|
|1781|       suspect|      112|
|1782|  circumstance|      112|
|1783|       leisure|      112|
|1784|      persuade|      112|
|1785|      radiance|      112|
|1786|     katherina|      112|
|1787|       mention|      111|
|1788|         ghost|      111|
|1789|          ends|      111|
|1790|        proved|      111|
|1791|      opposite|      111|
|1792|      complete|      111|
|1793|         knock|      111|
|1794|        begged|      111|
|1795|          fury|      111|
|1796|      sentence|      111|
|1797|           org|      110|
|1798|          tied|      110|
|1799|     katharine|      110|
|1800|       shylock|      110|
|1801|      brothers|      110|
|1802|      likewise|      110|
|1803|        powers|      110|
|1804|      laughing|      110|
|1805|      blessing|      110|
|1806|       laertes|      110|
|1807|        sought|      110|
|1808|         sighs|      110|
|1809|          tent|      110|
|1810|        cloten|      110|
|1811|       macduff|      110|
|1812|   comfortable|      109|
|1813|          knee|      109|
|1814|          yard|      109|
|1815|         turns|      109|
|1816|          tone|      109|
|1817|        defend|      109|
|1818|          plan|      109|
|1819|         stick|      109|
|1820|           hit|      109|
|1821|          aunt|      109|
|1822|     possessed|      109|
|1823|         poins|      109|
|1824|        terror|      108|
|1825|        flower|      108|
|1826|          rare|      108|
|1827|       success|      108|
|1828|       prepare|      108|
|1829|        obtain|      108|
|1830|         faint|      108|
|1831|        listen|      108|
|1832|      darkness|      108|
|1833|          snow|      108|
|1834|        fallen|      108|
|1835|          wash|      108|
|1836|          papa|      108|
|1837|       tonight|      108|
|1838|           doe|      108|
|1839|          kate|      108|
|1840|         thick|      107|
|1841|         thief|      107|
|1842|        forced|      107|
|1843|     influence|      107|
|1844|         evans|      107|
|1845|      mischief|      107|
|1846|       running|      107|
|1847|        pieces|      107|
|1848|      required|      107|
|1849|    discovered|      107|
|1850|     ignorance|      107|
|1851|        coward|      107|
|1852|       eternal|      107|
|1853|       fairies|      107|
|1854|       treason|      107|
|1855|      roderigo|      107|
|1856|       hanging|      106|
|1857|    expression|      106|
|1858|       trumpet|      106|
|1859|         month|      106|
|1860|       smiling|      106|
|1861|       quality|      106|
|1862|         regan|      106|
|1863|         aloud|      106|
|1864|       plainly|      106|
|1865|          slow|      106|
|1866|      finished|      106|
|1867|         coach|      106|
|1868|          rude|      106|
|1869|          bore|      106|
|1870|       address|      106|
|1871|     greatness|      106|
|1872|       heights|      106|
|1873|    conclusion|      105|
|1874|        crying|      105|
|1875|     vengeance|      105|
|1876|      treasure|      105|
|1877|          hung|      105|
|1878|          envy|      105|
|1879|    punishment|      105|
|1880|           box|      105|
|1881|         hoped|      105|
|1882|        taught|      105|
|1883|       monster|      105|
|1884|          moth|      105|
|1885|         train|      105|
|1886|        marina|      105|
|1887|     questions|      104|
|1888|       covered|      104|
|1889|     direction|      104|
|1890|          gift|      104|
|1891|      cominius|      104|
|1892|       pisanio|      104|
|1893|        hermia|      104|
|1894|         empty|      104|
|1895|       venture|      104|
|1896|         peter|      104|
|1897|      charmian|      104|
|1898|         steps|      103|
|1899|     intention|      103|
|1900|      entrance|      103|
|1901|         utter|      103|
|1902|       streets|      103|
|1903|          pack|      103|
|1904|         reads|      103|
|1905|      lysander|      103|
|1906|           bit|      103|
|1907|        custom|      103|
|1908|     enjoyment|      103|
|1909|    engagement|      103|
|1910|       parents|      103|
|1911|     neighbour|      103|
|1912|  westmoreland|      103|
|1913|         percy|      103|
|1914|      terrible|      102|
|1915|     confusion|      102|
|1916|        orders|      102|
+----+--------------+---------+

Common Words
+-----+---------------+---------+
| Rank|           Word|Frequency|
+-----+---------------+---------+
|18196|           avis|        3|
|18197|     unlawfully|        3|
|18198|        strifes|        3|
|18199|       ragozine|        3|
|18200|        meddler|        3|
|18201|          squar|        3|
|18202|       argosies|        3|
|18203|       signiors|        3|
|18204|       leisures|        3|
|18205|          baron|        3|
|18206|         streak|        3|
|18207|      gaberdine|        3|
|18208|          whisp|        3|
|18209|           grav|        3|
|18210|       glisters|        3|
|18211|          wroth|        3|
|18212|         lading|        3|
|18213|          waver|        3|
|18214|      attendeth|        3|
|18215|      redressed|        3|
|18216|         thefts|        3|
|18217|        jarteer|        3|
|18218|        cogging|        3|
|18219|          nouns|        3|
|18220|          lapis|        3|
|18221|          horum|        3|
|18222|       lunatics|        3|
|18223|        cricket|        3|
|18224|       fritters|        3|
|18225|    irreligious|        3|
|18226|        unfolds|        3|
|18227|        decking|        3|
|18228|           foal|        3|
|18229|        ariadne|        3|
|18230|        odorous|        3|
|18231|         daphne|        3|
|18232|          thyme|        3|
|18233|       woodbine|        3|
|18234|         cranny|        3|
|18235|     chronicled|        3|
|18236|      torturing|        3|
|18237|         dumbly|        3|
|18238|      disdained|        3|
|18239|          chick|        3|
|18240|       sunburnt|        3|
|18241|         railed|        3|
|18242|      braggarts|        3|
|18243|    intermingle|        3|
|18244|      sagittary|        3|
|18245|      silliness|        3|
|18246|       hungerly|        3|
|18247|           bobb|        3|
|18248|     interprets|        3|
|18249|       desdemon|        3|
|18250|          starr|        3|
|18251|    dispersedly|        3|
|18252|       philoten|        3|
|18253|        trebles|        3|
|18254|        erboard|        3|
|18255|        departs|        3|
|18256|      reporting|        3|
|18257|      attorneys|        3|
|18258|         vipers|        3|
|18259|         adopts|        3|
|18260|       converts|        3|
|18261|      pardoning|        3|
|18262|       hearkens|        3|
|18263|       chertsey|        3|
|18264|         crosby|        3|
|18265|    prodigality|        3|
|18266|     millstones|        3|
|18267|         ludlow|        3|
|18268|        hasting|        3|
|18269|         tetchy|        3|
|18270|      chastised|        3|
|18271|      lengthens|        3|
|18272|        dallied|        3|
|18273|      vagabonds|        3|
|18274|    maidenheads|        3|
|18275|         fisher|        3|
|18276|         lammas|        3|
|18277|       waggoner|        3|
|18278|       benefice|        3|
|18279|        medlars|        3|
|18280|          laura|        3|
|18281|           dump|        3|
|18282|      conserves|        3|
|18283|      semiramis|        3|
|18284|         quarts|        3|
|18285|     gramercies|        3|
|18286|        fiddler|        3|
|18287|         sigeia|        3|
|18288|          regia|        3|
|18289|          celsa|        3|
|18290|          girth|        3|
|18291|           sops|        3|
|18292|          ruffs|        3|
|18293|         ebbing|        3|
|18294|        snoring|        3|
|18295|           tang|        3|
|18296|       filberts|        3|
|18297|          chess|        3|
|18298|     enfranchis|        3|
|18299| discontentedly|        3|
|18300|           ador|        3|
|18301|         canons|        3|
|18302|           spok|        3|
|18303|       bubbling|        3|
|18304|        billing|        3|
|18305|    equinoctial|        3|
|18306|    inscrutable|        3|
|18307|         emelia|        3|
|18308|          neare|        3|
|18309|            tye|        3|
|18310|       perceave|        3|
|18311|         heades|        3|
|18312|       artesius|        3|
|18313|          lesse|        3|
|18314|         windes|        3|
|18315|         marsis|        3|
|18316|        shaddow|        3|
|18317|          forme|        3|
|18318|          reade|        3|
|18319|        streame|        3|
|18320|           drom|        3|
|18321|         banket|        3|
|18322|         tryall|        3|
|18323|         drowne|        3|
|18324|      repletion|        3|
|18325|       anothers|        3|
|18326|       followes|        3|
|18327|        careles|        3|
|18328|         twaine|        3|
|18329|        hearses|        3|
|18330|         tweene|        3|
|18331|          paire|        3|
|18332|         madnes|        3|
|18333|          lookd|        3|
|18334|       freedome|        3|
|18335|           armd|        3|
|18336|          foode|        3|
|18337|           wooe|        3|
|18338|            els|        3|
|18339|     extreamely|        3|
|18340|           hees|        3|
|18341|       vertuous|        3|
|18342|        indeede|        3|
|18343|          towne|        3|
|18344|          hawke|        3|
|18345|      goodnesse|        3|
|18346|        falsest|        3|
|18347|         peeces|        3|
|18348|          taile|        3|
|18349|           begd|        3|
|18350|         crosse|        3|
|18351|         fancie|        3|
|18352|        beautie|        3|
|18353|          haire|        3|
|18354|        frownes|        3|
|18355|   mellencholly|        3|
|18356|        arcites|        3|
|18357|          showt|        3|
|18358|       posterns|        3|
|18359|        wearers|        3|
|18360|         wistly|        3|
|18361|      immodesty|        3|
|18362|       tantalus|        3|
|18363|    arbitrators|        3|
|18364|       rainbows|        3|
|18365|       breaketh|        3|
|18366|        javelin|        3|
|18367|            inc|        3|
|18368|       decorous|        3|
|18369|    painstaking|        3|
|18370|          chloe|        3|
|18371|    naturalised|        3|
|18372|      dramatist|        3|
|18373|     dramatists|        3|
|18374|       aquiline|        3|
|18375|       managers|        3|
|18376|      fernandez|        3|
|18377|        christi|        3|
|18378|        furioso|        3|
|18379|     simpletons|        3|
|18380|    annotations|        3|
|18381|       morgante|        3|
|18382|      antequera|        3|
|18383|     esplandian|        3|
|18384|        ariosto|        3|
|18385|     salamancan|        3|
|18386|    dromedaries|        3|
|18387|     succouring|        3|
|18388|       backbone|        3|
|18389|     instituted|        3|
|18390|        coyness|        3|
|18391|      guillermo|        3|
|18392|          sarra|        3|
|18393|         hobble|        3|
|18394|           snub|        3|
|18395|     pummelling|        3|
|18396|   paternosters|        3|
|18397|         credos|        3|
|18398|   objurgations|        3|
|18399|      hernandez|        3|
|18400|      trapobana|        3|
|18401|          zebra|        3|
|18402|        mottoes|        3|
|18403|      overthrew|        3|
|18404|       footpads|        3|
|18405|     upbraiding|        3|
|18406|       prodding|        3|
|18407|         medoro|        3|
|18408|       bringest|        3|
|18409|          valid|        3|
|18410|       platonic|        3|
|18411|        slashed|        3|
|18412|        vellido|        3|
|18413|       uncalled|        3|
|18414|   shortsighted|        3|
|18415|        awarded|        3|
|18416|         jineta|        3|
|18417|         tetuan|        3|
|18418|        tagarin|        3|
|18419|       shershel|        3|
|18420|       crossbow|        3|
|18421|      doubloons|        3|
|18422|          velez|        3|
|18423|        findest|        3|
|18424|    persistence|        3|
|18425|          mosen|        3|
|18426|       emeralds|        3|
|18427|           roca|        3|
|18428|      toothsome|        3|
|18429|      upsetting|        3|
|18430|          fours|        3|
|18431|  ecclesiastics|        3|
|18432|     penetrates|        3|
|18433|        satires|        3|
|18434|      recording|        3|
|18435|         focile|        3|
|18436|       hackneys|        3|
|18437|      jackasses|        3|
|18438|     exactitude|        3|
|18439|        giralda|        3|
|18440|       guisando|        3|
|18441|        surcoat|        3|
|18442|     sallowness|        3|
|18443|         gascon|        3|
|18444|           ebro|        3|
|18445|      loftiness|        3|
|18446|      paramount|        3|
|18447|         ringer|        3|
|18448|   demosthenian|        3|
|18449|        troughs|        3|
|18450|      gerfalcon|        3|
|18451|       alguacil|        3|
|18452|          ollas|        3|
|18453|     perlerines|        3|
|18454|       sharpers|        3|
|18455|          llana|        3|
|18456|          botas|        3|
|18457|         ricota|        3|
|18458|    freebooters|        3|
|18459|       jeronima|        3|
|18460|             hu|        3|
|18461|        antonia|        3|
|18462|           lair|        3|
|18463|         briars|        3|
|18464|        steered|        3|
|18465|           grab|        3|
|18466|         fenced|        3|
|18467|          dosed|        3|
|18468|     questioner|        3|
|18469|       emphatic|        3|
|18470|          fluid|        3|
|18471|        brimmed|        3|
|18472|     identified|        3|
|18473|         greens|        3|
|18474|unceremoniously|        3|
|18475|    counterpart|        3|
|18476|      underwent|        3|
|18477|     theatrical|        3|
|18478|         homily|        3|
|18479|       whooping|        3|
|18480|      endeavors|        3|
|18481|          murky|        3|
|18482|     stipulated|        3|
|18483|      splashing|        3|
|18484|       manacled|        3|
|18485|      whitewash|        3|
|18486|         mangle|        3|
|18487| confidentially|        3|
|18488|            ark|        3|
|18489|      disappear|        3|
|18490|    compromised|        3|
|18491|        collins|        3|
|18492|  granddaughter|        3|
|18493|       anythink|        3|
|18494|   monosyllable|        3|
|18495|       divorced|        3|
|18496|      alighting|        3|
|18497|          jails|        3|
|18498|     magnifying|        3|
|18499|      inspected|        3|
|18500|          crumb|        3|
|18501|         dodged|        3|
|18502|        crevice|        3|
|18503|        disused|        3|
|18504|         heaped|        3|
|18505|     responsive|        3|
|18506|     transfixed|        3|
|18507|       beggared|        3|
|18508|       bullying|        3|
|18509|      reticence|        3|
|18510|         winked|        3|
|18511|       howsever|        3|
|18512|    artlessness|        3|
|18513|        plaited|        3|
|18514|     phenomenon|        3|
|18515|        premium|        3|
|18516|        shoeing|        3|
|18517|         totter|        3|
|18518|      circulate|        3|
|18519|       speckled|        3|
|18520|       snuffers|        3|
|18521|         blazes|        3|
|18522|         rumple|        3|
|18523|        misdeed|        3|
|18524|       vacantly|        3|
|18525|       reappear|        3|
|18526|         coaxed|        3|
|18527|        cabbage|        3|
|18528|      overnight|        3|
|18529|          toady|        3|
|18530|       listless|        3|
|18531|        blunter|        3|
|18532|        echoing|        3|
|18533|          burly|        3|
|18534|      bristling|        3|
|18535|   disagreeably|        3|
|18536|           dots|        3|
|18537|     physically|        3|
|18538|     repressing|        3|
|18539|          hitch|        3|
|18540|      chemistry|        3|
|18541|    interposing|        3|
|18542|     weaknesses|        3|
|18543|       cucumber|        3|
|18544|         butted|        3|
|18545|     sanguinary|        3|
|18546|          haled|        3|
|18547|     preferring|        3|
|18548|    injudicious|        3|
|18549|  energetically|        3|
|18550|     imbecility|        3|
|18551|    constituted|        3|
|18552|      architect|        3|
|18553|       arraying|        3|
|18554|    aggravating|        3|
|18555|            ard|        3|
|18556|  strengthening|        3|
|18557|  remonstrances|        3|
|18558|          jorge|        3|
|18559|      swindling|        3|
|18560|     beneficent|        3|
|18561|       hillside|        3|
|18562|    steadfastly|        3|
|18563|   experimental|        3|
|18564|         weekly|        3|
|18565|     undeniable|        3|
|18566|    consciously|        3|
|18567|  wearisomeness|        3|
|18568|       bosworth|        3|
|18569|   substitution|        3|
|18570|      tremulous|        3|
|18571|        wishful|        3|
|18572|     unchanging|        3|
|18573|        moodily|        3|
|18574|          toned|        3|
|18575|       jiggered|        3|
|18576|      premature|        3|
|18577|       bellowed|        3|
|18578|          piped|        3|
|18579|      sarcastic|        3|
|18580|        stammer|        3|
|18581|        gravest|        3|
|18582|        astride|        3|
|18583|       muscular|        3|
|18584|       evincing|        3|
|18585|            gen|        3|
|18586|      purposing|        3|
|18587|        sluices|        3|
|18588|       smarting|        3|
|18589|        bedtime|        3|
|18590|       jingling|        3|
|18591|            pea|        3|
|18592|        footmen|        3|
|18593|      inclusive|        3|
|18594|       mildewed|        3|
|18595|   submissively|        3|
|18596|       habraham|        3|
|18597|         chisel|        3|
|18598|           pane|        3|
|18599|        lookout|        3|
|18600|        implies|        3|
|18601|          races|        3|
|18602|       idolized|        3|
|18603|     encroached|        3|
|18604|       insuring|        3|
|18605|       simplest|        3|
|18606|       famously|        3|
|18607|          grimy|        3|
|18608|       bouncing|        3|
|18609|       storming|        3|
|18610|     inspecting|        3|
|18611|        handles|        3|
|18612|        abashed|        3|
|18613|      awkwardly|        3|
|18614|       billeted|        3|
|18615|     discourage|        3|
|18616|        poising|        3|
|18617|         bailey|        3|
|18618|      recoiling|        3|
|18619|           cove|        3|
|18620|     convulsive|        3|
|18621|     complacent|        3|
|18622|         jocose|        3|
|18623|      gardening|        3|
|18624|          wines|        3|
|18625|        rallied|        3|
|18626|    dexterously|        3|
|18627|     decorating|        3|
|18628|           bard|        3|
|18629|   impartiality|        3|
|18630|           hoot|        3|
|18631|          gangs|        3|
|18632|    unconnected|        3|
|18633|      eminently|        3|
|18634|       lustrous|        3|
|18635|        antwerp|        3|
|18636|         seared|        3|
|18637|        blocked|        3|
|18638|       chimneys|        3|
|18639|       unsteady|        3|
|18640|            mop|        3|
|18641|        deeming|        3|
|18642|       drawling|        3|
|18643|        dodging|        3|
|18644|         barrel|        3|
|18645|    antechamber|        3|
|18646|         marine|        3|
|18647|         purser|        3|
|18648|          wafer|        3|
|18649|       reaction|        3|
|18650|        cistern|        3|
|18651|     suppliants|        3|
|18652|   insinuations|        3|
|18653|      summoning|        3|
|18654|        saucers|        3|
|18655|    chambermaid|        3|
|18656|      animosity|        3|
|18657|  unintentional|        3|
|18658|     desponding|        3|
|18659|      hopefully|        3|
|18660|        almanac|        3|
|18661|       republic|        3|
|18662|        respond|        3|
|18663|         ticked|        3|
|18664|   intermediate|        3|
|18665|        postboy|        3|
|18666|   refreshments|        3|
|18667|          harts|        3|
|18668|   vainglorious|        3|
|18669|        strewed|        3|
|18670|      hardihood|        3|
|18671|    notoriously|        3|
|18672|         tissue|        3|
|18673|          waive|        3|
|18674|       chirping|        3|
|18675|         hooked|        3|
|18676|    participate|        3|
|18677|    undesirable|        3|
|18678|     afternoons|        3|
|18679|        rescues|        3|
|18680|       neatness|        3|
|18681|      unhealthy|        3|
|18682|       blighted|        3|
|18683|      starlight|        3|
|18684|     persistent|        3|
|18685|     unhindered|        3|
|18686|      inability|        3|
|18687|     somewheres|        3|
|18688|      abhorring|        3|
|18689|      concourse|        3|
|18690|       adjacent|        3|
|18691|     prolonging|        3|
|18692|          diner|        3|
|18693|distinguishable|        3|
|18694|        surplus|        3|
|18695|    antecedents|        3|
|18696|       reliance|        3|
|18697|          wedge|        3|
|18698|         enlist|        3|
|18699|      blessedly|        3|
|18700|   interchanged|        3|
|18701|       repaying|        3|
|18702|         tracts|        3|
|18703|       pounding|        3|
|18704|       riddance|        3|
|18705|            ups|        3|
|18706|     reassuring|        3|
|18707|       smashing|        3|
|18708|        legible|        3|
|18709|        farmers|        3|
|18710|        hummums|        3|
|18711|       footsore|        3|
|18712|          grubs|        3|
|18713|         warded|        3|
|18714|     exhaustion|        3|
|18715|       theories|        3|
|18716|      evasively|        3|
|18717|          tacit|        3|
|18718|    presentable|        3|
|18719|        firstly|        3|
|18720|        thirdly|        3|
|18721|       stranded|        3|
|18722|       persists|        3|
|18723|       potatoes|        3|
|18724|        needing|        3|
|18725|     dissimilar|        3|
|18726|        fleeter|        3|
|18727|        cringes|        3|
|18728|         cringe|        3|
|18729|          nooks|        3|
|18730|   despairingly|        3|
|18731|          mania|        3|
|18732|     rottenness|        3|
|18733|        vestige|        3|
|18734|      firelight|        3|
|18735|         pieced|        3|
|18736|         lapsed|        3|
|18737|          spawn|        3|
|18738|     justifying|        3|
|18739|     snivelling|        3|
|18740|   enthusiastic|        3|
|18741|         sitter|        3|
|18742|         faring|        3|
|18743|       stifling|        3|
|18744|        truckle|        3|
|18745|          noose|        3|
|18746|        chucked|        3|
|18747|       scowling|        3|
|18748|   thanksgiving|        3|
|18749|   intervention|        3|
|18750|       coasting|        3|
|18751|      unloading|        3|
|18752|       clashing|        3|
|18753|         warily|        3|
|18754|        bloated|        3|
|18755|         custum|        3|
|18756|             lv|        3|
|18757|    shouldering|        3|
|18758|            lvi|        3|
|18759|      recurring|        3|
|18760|       nosegays|        3|
|18761|          speck|        3|
|18762|      fervently|        3|
|18763|     singleness|        3|
|18764|       placidly|        3|
|18765|  inexpressibly|        3|
|18766|       legacies|        3|
|18767|    onnecessary|        3|
|18768|          lviii|        3|
|18769|          natur|        3|
|18770|      undivided|        3|
|18771|      esteeming|        3|
|18772|     woodhouses|        3|
|18773|     backgammon|        3|
|18774|      dissuaded|        3|
|18775|         perrys|        3|
|18776|       betweens|        3|
|18777|        warfare|        3|
|18778|        custard|        3|
|18779|       parlours|        3|
|18780|     richardson|        3|
|18781|       palpably|        3|
|18782|       efficacy|        3|
|18783|     fastidious|        3|
|18784|          hazle|        3|
|18785|        hinting|        3|
|18786|          bella|        3|
|18787|         draper|        3|
|18788|  prepossession|        3|
|18789|       imagines|        3|
|18790|       helpmate|        3|
|18791|        grudged|        3|
|18792|     unreserved|        3|
|18793|       adequate|        3|
|18794|        ciphers|        3|
|18795|          kitty|        3|
|18796|        trident|        3|
|18797|  appropriation|        3|
|18798|     recurrence|        3|
|18799|         stanza|        3|
|18800|         angles|        3|
|18801|       maternal|        3|
|18802|        doating|        3|
|18803|  tranquillised|        3|
|18804|     extricated|        3|
|18805|      sheepskin|        3|
|18806|   contrivances|        3|
|18807|         snowed|        3|
|18808|      uppermost|        3|
|18809|    convictions|        3|
|18810|           gala|        3|
|18811|        powered|        3|
|18812|      amazingly|        3|
|18813|       deafness|        3|
|18814|        prefers|        3|
|18815|         flurry|        3|
|18816|        culture|        3|
|18817|      laborious|        3|
|18818|        glossed|        3|
|18819|       wainscot|        3|
|18820|      admirably|        3|
|18821|      insincere|        3|
|18822|        inroads|        3|
|18823|   heedlessness|        3|
|18824|     observable|        3|
|18825|        heroine|        3|
|18826|          mimic|        3|
|18827|  impertinently|        3|
|18828|   conjecturing|        3|
|18829|      certified|        3|
|18830|      inhabited|        3|
|18831|     invaluable|        3|
|18832|       appealed|        3|
|18833|     strikingly|        3|
|18834|       reproofs|        3|
|18835|      performer|        3|
|18836|  prepossessing|        3|
|18837|       pronouns|        3|
|18838|    appellation|        3|
|18839|     immaterial|        3|
|18840|    insuperable|        3|
|18841|     regularity|        3|
|18842| mortifications|        3|
|18843|      southward|        3|
|18844|  constitutions|        3|
|18845|       indolent|        3|
|18846|    expeditious|        3|
